,carat,cut,color,clarity,depth,table,x,y,z,price_predicted
2764,1.27,4,1,7,60.1,58.0,7.06,6.99,4.22,8377.814148721707
2765,0.73,5,4,4,61.6,56.0,5.8,5.83,3.58,3166.8590524411698
2766,0.31,5,4,7,60.8,56.0,4.36,4.39,2.66,1453.703819907849
2767,0.68,3,4,8,62.7,56.0,5.56,5.6,3.5,4506.790168740912
2768,0.51,2,7,4,60.1,65.0,5.14,5.17,3.1,1864.0248755135651
2769,1.2,3,2,5,63.1,58.0,6.7,6.62,4.2,6888.102963188041
2770,0.4,3,3,5,63.4,58.0,4.74,4.66,2.98,326.0
2771,1.54,1,2,2,64.6,56.0,7.3,7.26,4.7,8219.541643635846
2772,0.77,3,6,2,60.4,58.0,5.91,5.95,3.58,2954.448170586961
2773,0.44,3,6,3,62.2,60.0,4.79,4.86,3.0,667.9678459268966
2774,0.92,4,4,2,58.4,58.0,6.4,6.34,3.73,3783.7043123823855
2775,1.01,4,6,3,59.5,60.0,6.54,6.46,3.87,5635.781655672377
2776,0.82,1,5,3,64.9,58.0,5.83,5.79,3.77,3126.2836968868005
2777,0.41,5,4,5,61.7,57.0,4.81,4.78,2.96,1039.503869329887
2778,0.44,3,5,7,62.1,60.0,4.84,4.92,3.03,2312.1584682510056
2779,0.56,5,7,2,62.2,55.0,5.29,5.32,3.3,1720.8202993977566
2780,0.26,3,6,6,61.7,61.0,4.08,4.12,2.53,858.2432442412469
2781,0.39,5,4,8,61.6,56.0,4.69,4.73,2.9,2465.48876065262
2782,0.7,1,2,1,68.6,57.0,5.46,5.34,3.71,326.0
2783,1.2,4,4,2,62.6,61.0,6.73,6.68,4.2,6090.604746849811
2784,2.0,3,3,2,61.0,57.0,8.02,8.18,4.94,13394.870547753551
2785,0.54,3,2,4,62.3,56.0,5.17,5.22,3.24,720.5968973490872
2786,0.54,5,7,4,61.1,56.0,5.29,5.25,3.22,2569.023199416859
2787,1.6,3,2,5,62.3,59.0,7.46,7.51,4.66,10584.386647812184
2788,0.37,5,6,5,61.4,55.0,4.62,4.66,2.85,1497.503359572932
2789,1.09,5,4,6,61.8,56.0,6.58,6.62,4.08,7356.1921162939025
2790,0.71,5,4,5,61.5,56.0,5.74,5.78,3.54,3512.262111563158
2791,1.0,4,7,3,59.2,62.0,6.54,6.49,3.86,5824.437922392724
2792,0.33,5,6,4,61.5,57.0,4.41,4.47,2.73,687.7821694702516
2793,1.2,3,2,5,62.6,59.0,6.69,6.73,4.2,6914.980955142444
2794,1.21,4,4,5,62.7,58.0,6.76,6.85,4.27,7747.411392426564
2795,0.42,5,6,6,62.3,55.0,4.81,4.76,2.98,2296.316965038625
2796,0.31,2,4,5,63.2,56.0,4.28,4.29,2.71,326.0
2797,1.01,4,7,6,62.4,58.0,6.44,6.39,4.0,7360.202893343272
2798,0.99,1,1,1,73.6,60.0,6.01,5.8,4.35,1734.8724925895137
2799,1.07,4,3,4,60.6,60.0,6.66,6.63,4.03,5620.264252991856
2800,0.92,4,5,2,61.8,58.0,6.19,6.23,3.84,4010.195374407254
2801,1.04,3,4,6,62.8,54.0,6.39,6.5,4.05,6712.543259177324
2802,0.3,4,4,7,62.6,58.0,4.27,4.29,2.68,1103.5002543606302
2803,0.62,3,7,6,58.1,63.0,5.59,5.66,3.27,3999.58883576407
2804,0.7,5,5,2,62.1,57.0,5.65,5.69,3.52,2228.2763417623155
2805,1.0,4,4,2,60.7,59.0,6.45,6.41,3.9,4387.304916173771
2806,1.03,5,4,3,60.8,57.0,6.52,6.47,3.95,5314.318626648434
2807,0.71,5,4,7,61.1,57.0,5.76,5.8,3.53,4502.8597041788225
2808,0.3,5,3,7,62.5,53.8,4.31,4.33,2.69,984.155776429583
2809,0.4,2,2,5,63.8,55.0,4.69,4.65,2.98,326.0
2810,0.5,2,6,4,64.1,58.0,5.03,5.01,3.22,1380.7291088171135
2811,0.26,3,6,6,62.9,56.0,4.07,4.1,2.57,898.7344083717983
2812,0.33,3,4,4,62.1,56.0,4.41,4.44,2.75,326.0
2813,0.4,5,7,6,62.2,55.0,4.74,4.72,2.94,2473.4042417692344
2814,0.53,3,6,3,63.0,55.0,5.14,5.18,3.25,1398.822418686465
2815,0.7,3,5,3,62.3,57.0,5.65,5.69,3.53,2471.9011864645213
2816,0.36,5,6,4,61.9,56.0,4.55,4.56,2.82,881.9133522455702
2817,0.48,4,6,2,62.9,60.0,4.93,4.9,3.09,537.54610616733
2818,0.72,5,7,3,60.5,56.0,5.79,5.84,3.52,3627.466073283042
2819,0.51,3,5,4,58.6,58.0,5.22,5.29,3.08,1576.107814476055
2820,0.26,5,4,5,62.5,53.0,4.1,4.13,2.57,326.0
2821,1.0,2,5,1,64.2,59.0,6.26,6.3,4.03,3846.5390987470632
2822,0.26,5,5,8,62.0,56.0,4.07,4.1,2.53,1891.0132764429902
2823,0.32,5,4,7,60.2,56.0,4.45,4.49,2.69,1533.1448561213585
2824,0.79,4,4,5,61.3,59.0,5.97,5.91,3.64,3990.8626013579014
2825,1.07,5,3,4,62.1,57.0,6.53,6.49,4.04,5807.070590116849
2826,0.9,4,7,2,58.1,60.0,6.26,6.24,3.63,4632.26781671748
2827,2.35,4,1,5,60.7,60.0,8.64,8.6,5.23,17547.754509406008
2828,1.11,5,2,5,63.0,56.0,6.61,6.57,4.15,6297.986644272876
2829,0.36,2,6,7,58.2,56.0,4.68,4.74,2.74,2215.524831431716
2830,0.3,2,5,7,61.1,61.0,4.29,4.32,2.63,1213.8344972624257
2831,0.53,5,4,5,61.8,55.0,5.17,5.22,3.21,2067.2251220371254
2832,0.79,4,1,3,58.8,62.0,6.03,6.01,3.54,2097.861306802207
2833,0.33,4,7,2,61.6,59.0,4.42,4.41,2.72,326.0
2834,1.36,4,2,5,62.0,59.0,7.1,7.06,4.39,8452.2829354192
2835,1.03,3,3,2,60.9,57.0,6.5,6.58,3.98,4262.758574624053
2836,0.42,4,4,7,59.8,58.0,4.88,4.85,2.91,2097.599482691202
2837,0.32,5,3,7,61.6,54.0,4.42,4.45,2.73,1173.1203711540616
2838,0.56,5,6,5,61.8,56.0,5.28,5.33,3.28,2915.2773290315477
2839,0.34,4,4,7,59.0,62.0,4.6,4.56,2.7,1438.744305230856
2840,0.5,3,7,5,59.8,58.0,5.12,5.14,3.07,2601.311134661219
2841,3.11,1,1,1,65.9,57.0,9.15,9.02,5.98,18823.0
2842,0.56,5,7,4,60.9,56.0,5.35,5.32,3.25,2749.3407176052874
2843,0.3,5,6,7,60.6,57.0,4.33,4.35,2.63,2008.0370032666824
2844,0.37,5,6,5,61.6,54.7,4.61,4.63,2.85,1496.9610905968082
2845,0.53,5,4,4,61.6,56.0,5.24,5.19,3.21,1494.0608193016265
2846,1.6,3,7,2,60.6,58.0,7.55,7.61,4.59,10787.650782825862
2847,0.31,5,7,3,62.1,56.0,4.33,4.37,2.7,340.3823428521432
2848,1.54,3,1,5,63.5,57.0,7.27,7.37,4.65,9732.92830633369
2849,0.33,3,4,6,62.8,57.0,4.39,4.47,2.78,713.4638318818129
2850,0.31,2,3,4,63.5,57.0,4.32,4.34,2.75,326.0
2851,0.71,4,4,3,58.5,58.0,5.87,5.82,3.42,2471.4707667122557
2852,1.01,4,5,2,61.1,57.0,6.48,6.44,3.95,4811.085363761788
2853,0.3,5,5,7,61.9,58.0,4.26,4.3,2.65,1613.3251970349188
2854,1.31,5,3,5,62.5,56.0,6.95,7.03,4.37,8526.34619507451
2855,0.71,5,2,4,61.6,57.0,5.7,5.62,3.49,2362.7402490902005
2856,0.41,5,7,3,61.6,55.0,4.8,4.78,2.95,1076.962590560812
2857,1.0,4,5,5,62.6,58.0,6.37,6.4,4.0,6151.712928242965
2858,1.07,5,7,5,61.8,57.0,6.55,6.58,4.06,7608.843068955376
2859,0.52,4,4,5,62.6,59.0,5.08,5.11,3.19,1746.4229944506242
2860,1.05,5,4,4,62.8,57.0,6.49,6.45,4.06,5891.333979937825
2861,0.33,5,7,6,61.7,55.0,4.46,4.49,2.76,2003.6110326811047
2862,1.5,3,5,2,62.3,60.0,7.29,7.34,4.56,9095.171313487215
2863,0.41,5,3,2,61.7,56.0,4.8,4.77,2.95,326.0
2864,0.71,3,5,5,62.9,55.0,5.68,5.71,3.58,3557.1807077595213
2865,0.5,2,7,3,63.8,60.0,5.0,5.03,3.2,1203.0259125396924
2866,1.01,3,7,4,63.1,60.0,6.39,6.35,4.02,6172.343192347812
2867,1.71,2,3,4,63.7,58.0,7.57,7.54,4.81,11284.763166338009
2868,0.4,5,5,7,62.2,56.0,4.71,4.74,2.94,2328.8668411050044
2869,0.32,3,4,5,61.7,55.0,4.37,4.41,2.71,326.0
2870,0.5,3,6,3,60.7,61.0,5.09,5.12,3.1,1151.1722292265747
2871,1.02,1,5,2,65.5,59.0,6.27,6.24,4.1,4324.424671217663
2872,1.05,3,4,2,62.5,60.0,6.45,6.5,4.05,4633.087708025767
2873,1.36,4,6,6,59.8,59.0,7.12,7.2,4.38,10410.026586631102
2874,0.51,5,6,3,62.3,56.0,5.15,5.12,3.2,1444.780694430578
2875,1.2,4,3,2,62.4,57.0,6.83,6.75,4.24,5801.154157892954
2876,0.72,5,5,5,62.0,56.0,5.76,5.73,3.56,3882.7588198553917
2877,0.49,3,5,7,62.2,56.0,5.04,5.08,3.14,2773.2443503180043
2878,0.36,4,3,3,61.3,57.0,4.65,4.61,2.84,326.0
2879,0.7,4,7,3,62.1,62.0,5.63,5.58,3.48,3139.253694326197
2880,0.9,4,6,2,59.5,61.0,6.3,6.24,3.73,4131.862169720258
2881,0.32,4,4,7,58.1,59.0,4.53,4.49,2.62,1435.7948323420205
2882,2.0,3,4,2,63.5,55.0,8.03,7.93,5.07,13546.897188976676
2883,0.9,2,5,2,63.3,57.0,6.08,6.14,3.87,3552.1325352386984
2884,1.18,5,6,2,60.9,57.0,6.86,6.89,4.19,6775.965162928677
2885,0.36,5,6,5,61.8,56.0,4.55,4.58,2.82,1391.1882521694072
2886,0.37,5,5,6,60.0,59.0,4.64,4.66,2.79,1667.8211723300114
2887,0.3,5,5,3,62.4,56.0,4.27,4.32,2.68,326.0
2888,0.36,4,5,4,60.5,60.0,4.55,4.61,2.77,450.53974631993515
2889,0.8,4,1,2,60.2,59.0,6.07,5.95,3.62,1630.633880629827
2890,1.51,5,3,3,61.9,57.0,7.37,7.32,4.55,9337.4878946764
2891,0.62,3,5,4,59.8,58.0,5.55,5.59,3.33,2376.70624095277
2892,0.71,4,3,3,62.4,59.0,5.65,5.6,3.51,1991.0582828975812
2893,0.32,2,4,5,57.0,62.0,4.51,4.54,2.58,326.0
2894,1.02,5,4,4,62.8,57.0,6.36,6.45,4.02,5683.784949554063
2895,0.41,4,3,5,62.0,56.0,4.78,4.74,2.95,623.4690105868867
2896,1.14,5,4,4,62.0,55.0,6.68,6.77,4.17,6818.28112067358
2897,0.52,4,4,3,60.6,61.0,5.19,5.17,3.14,761.3218953323753
2898,1.0,2,3,3,62.7,60.0,6.24,6.3,3.93,4317.122475521902
2899,0.56,3,6,3,60.2,57.0,5.36,5.4,3.24,1710.0100428414557
2900,0.32,4,4,3,61.0,61.0,4.41,4.38,2.68,326.0
2901,0.37,5,7,6,61.6,54.0,4.61,4.64,2.85,2339.1229607454466
2902,0.9,2,4,3,63.2,59.0,6.05,6.1,3.84,3711.46229218613
2903,1.01,5,4,3,61.1,58.0,6.43,6.49,3.95,5128.468078432445
2904,1.03,5,1,3,62.3,57.0,6.48,6.43,4.02,4255.856151708976
2905,0.78,4,4,2,60.6,58.0,6.02,5.99,3.64,2422.8551751361892
2906,0.33,5,4,5,61.6,57.0,4.46,4.49,2.75,490.17498470074634
2907,0.33,5,3,6,61.3,56.0,4.43,4.47,2.73,744.2903312365224
2908,1.09,5,3,3,61.9,57.0,6.63,6.58,4.09,5451.717153932677
2909,0.5,2,1,3,63.3,60.0,4.97,4.99,3.15,326.0
2910,1.01,5,1,4,61.3,56.0,6.46,6.5,3.97,4669.195876411332
2911,1.0,3,6,6,63.5,55.0,6.36,6.31,4.02,6865.761976218362
2912,0.59,4,6,2,60.8,56.0,5.43,5.4,3.29,1567.4861291979482
2913,0.7,3,3,2,59.9,57.0,5.74,5.77,3.45,1444.9125320444243
2914,0.31,4,2,3,61.3,58.0,4.34,4.37,2.67,326.0
2915,0.39,4,6,4,62.5,60.0,4.64,4.67,2.91,853.9879992359108
2916,0.85,5,6,3,61.8,54.0,6.1,6.14,3.78,4381.969601187131
2917,0.73,5,2,6,62.3,55.0,5.76,5.77,3.59,3524.2550815532445
2918,1.09,5,1,3,60.7,58.0,6.64,6.68,4.04,4872.566940064816
2919,0.4,5,7,2,61.3,56.0,4.72,4.77,2.91,538.1602634163501
2920,0.4,3,6,3,61.7,60.0,4.68,4.72,2.9,372.37575685431557
2921,0.22,1,6,4,65.1,61.0,3.87,3.78,2.49,326.0
2922,0.31,4,6,4,60.3,58.0,4.42,4.37,2.65,412.95942140038005
2923,1.19,5,1,2,61.7,56.0,6.8,6.85,4.21,5280.909921504697
2924,1.06,1,2,1,64.5,57.0,6.47,6.33,4.13,3244.7275181901537
2925,0.61,3,6,5,59.6,63.0,5.44,5.57,3.28,3075.9424490650845
2926,0.82,5,3,6,61.4,56.0,6.01,6.05,3.71,4649.505489183897
2927,1.01,1,4,1,64.5,56.0,6.32,6.26,4.06,3509.933507963982
2928,0.32,5,6,4,61.4,56.0,4.4,4.43,2.71,622.2111390888872
2929,0.5,4,7,2,62.2,58.0,5.08,5.14,3.18,1058.1889165807268
2930,1.01,4,5,3,59.1,56.0,6.65,6.52,3.89,5353.928045549514
2931,1.0,3,5,2,62.7,58.0,6.3,6.36,3.97,4583.083195751411
2932,0.31,5,7,3,62.9,56.0,4.34,4.31,2.72,326.0
2933,0.35,5,6,4,62.4,57.0,4.52,4.55,2.83,733.4884277595443
2934,0.7,5,3,4,61.2,57.0,5.73,5.77,3.52,2588.139938392247
2935,1.08,5,4,2,62.2,56.0,6.56,6.59,4.09,5230.370003433555
2936,1.21,4,7,7,60.1,59.0,6.96,6.88,4.16,9729.51012311744
2937,1.06,4,3,3,62.8,58.0,6.49,6.47,4.07,5029.622015448605
2938,0.28,5,2,4,62.4,56.0,4.19,4.22,2.62,326.0
2939,0.5,2,5,4,63.3,57.0,5.02,5.06,3.19,1159.7906282058543
2940,1.01,4,7,3,61.6,58.0,6.47,6.42,3.97,5898.750858879677
2941,0.42,1,7,3,64.7,61.0,4.7,4.73,3.05,380.4613138391055
2942,1.53,5,5,3,61.6,56.0,7.34,7.39,4.54,10278.555426447745
2943,0.57,4,6,4,63.0,59.0,5.29,5.25,3.32,2214.40789287966
2944,0.41,4,7,6,61.9,59.0,4.78,4.75,2.95,2346.303773972858
2945,2.24,5,5,2,60.3,59.0,8.47,8.5,5.12,16481.21898379124
2946,0.41,2,6,2,63.8,57.0,4.75,4.68,3.01,326.0
2947,0.5,3,4,3,62.4,52.0,5.1,5.15,3.2,591.8526625141526
2948,0.23,3,5,4,59.1,59.0,4.02,4.07,2.39,326.0
2949,1.11,3,5,3,60.1,61.0,6.64,6.74,4.06,6111.44181452141
2950,1.2,5,6,2,61.3,56.0,6.85,6.88,4.21,6993.154449033061
2951,1.14,4,5,7,59.4,59.0,6.87,6.8,4.06,8465.13634123703
2952,0.9,5,4,2,62.5,56.0,6.15,6.2,3.86,3621.1166733442265
2953,1.22,4,4,5,62.2,59.0,6.82,6.87,4.26,7817.580880499184
2954,0.7,4,5,5,61.7,60.0,5.67,5.64,3.49,3545.1816626638692
2955,1.07,4,2,3,58.4,60.0,6.78,6.68,3.93,4873.325588678397
2956,0.51,3,6,2,63.3,56.0,5.12,5.08,3.23,647.2531353740787
2957,0.3,4,6,3,62.5,60.0,4.24,4.27,2.66,326.0
2958,1.12,4,4,2,61.2,58.0,6.69,6.67,4.09,5457.980551072205
2959,0.3,4,5,4,61.5,60.0,4.26,4.29,2.63,326.0
2960,0.4,4,7,3,61.6,58.0,4.73,4.69,2.9,830.7974025124784
2961,0.9,4,2,3,63.0,58.0,6.09,6.01,3.81,3310.6145047904347
2962,0.3,5,3,5,61.6,57.0,4.3,4.33,2.66,326.0
2963,0.74,4,5,2,61.4,57.0,5.82,5.8,3.57,2448.1204883437326
2964,0.41,3,1,4,63.4,56.0,4.73,4.7,2.99,326.0
2965,0.52,4,6,3,61.6,58.0,5.17,5.12,3.17,1419.9388470936324
2966,0.54,5,7,6,61.4,52.0,5.3,5.34,3.26,3643.2685193307652
2967,0.9,3,3,2,61.2,57.0,6.21,6.27,3.82,3087.243670770348
2968,0.7,2,2,5,61.1,61.0,5.65,5.7,3.47,2378.252976342039
2969,0.34,3,3,4,62.4,60.0,4.41,4.44,2.76,326.0
2970,0.7,5,5,4,61.9,55.0,5.7,5.74,3.54,3254.686711348192
2971,1.02,3,4,4,63.0,57.0,6.37,6.39,4.02,5416.316996048391
2972,1.0,2,5,2,63.8,58.0,6.28,6.33,4.02,4389.143898010765
2973,0.31,5,2,2,61.0,56.0,4.39,4.43,2.69,326.0
2974,1.23,4,4,5,62.2,58.0,6.78,6.74,4.27,7981.862472674252
2975,0.7,3,6,3,59.4,63.0,5.79,5.73,3.42,2753.8654299785785
2976,0.54,5,7,4,61.1,57.0,5.25,5.22,3.2,2577.747950006544
2977,0.38,5,3,3,61.5,56.0,4.67,4.69,2.88,326.0
2978,0.9,1,6,2,65.0,58.0,6.08,6.04,3.94,3586.0757265395605
2979,1.0,5,7,2,61.5,56.0,6.45,6.41,3.95,5488.822950378847
2980,0.29,3,4,4,61.9,55.0,4.25,4.28,2.64,326.0
2981,2.01,4,6,3,60.4,61.0,8.05,7.98,4.84,15006.279603136627
2982,1.32,4,5,2,60.6,60.0,7.1,7.05,4.29,7578.414730711135
2983,0.72,4,5,4,61.5,58.0,5.73,5.69,3.51,3276.77447274749
2984,0.31,4,3,4,62.4,59.0,4.34,4.31,2.7,326.0
2985,1.51,1,1,2,65.1,59.0,7.13,7.09,4.63,7600.613952508906
2986,0.24,5,3,8,62.1,57.0,4.0,4.04,2.5,1055.7501544715474
2987,0.79,5,6,4,59.3,57.0,6.02,6.06,3.58,4433.205313433591
2988,0.73,4,5,4,62.7,58.0,5.76,5.7,3.59,3259.1707756060578
2989,0.9,3,7,5,58.9,59.0,6.22,6.31,3.69,6010.936796830636
2990,0.51,4,5,6,61.9,56.0,5.17,5.13,3.19,2518.369049539499
2991,0.29,5,4,6,60.7,54.0,4.33,4.37,2.64,824.2523576833112
2992,0.68,2,5,3,58.1,60.0,5.8,5.91,3.4,2276.2720414391542
2993,0.51,5,7,4,61.1,56.0,5.16,5.2,3.17,2360.0498117019542
2994,1.55,5,2,4,61.8,55.0,7.4,7.44,4.58,9983.070589440129
2995,1.51,3,3,2,60.8,58.0,7.4,7.51,4.53,8639.973570146667
2996,2.01,5,2,3,62.9,57.0,8.05,7.98,5.04,13730.810157538199
2997,1.04,3,4,7,58.2,60.0,6.66,6.71,3.89,7202.059187635812
2998,0.98,1,4,3,64.4,56.0,6.33,6.24,4.03,4187.151567149883
2999,0.25,3,6,7,62.9,58.0,4.01,4.03,2.53,1290.966905463276
3000,0.42,5,3,5,61.2,57.0,4.87,4.8,2.96,812.4118344211438
3001,1.1,3,4,7,60.4,57.0,6.7,6.77,4.07,7710.702822169933
3002,0.41,3,7,5,62.8,57.0,4.73,4.76,2.98,1748.5904523829859
3003,1.02,4,5,4,62.7,59.0,6.41,6.44,4.03,5797.8018604182835
3004,0.61,3,3,6,60.5,57.0,5.52,5.54,3.35,2617.5671926091404
3005,0.4,5,1,5,61.3,56.0,4.77,4.79,2.93,326.0
3006,0.34,5,7,5,60.9,56.0,4.56,4.51,2.76,1561.9322653253978
3007,0.4,5,6,2,61.0,58.0,4.76,4.78,2.91,326.0
3008,0.41,5,4,6,61.7,55.0,4.81,4.85,2.98,1594.0008919027182
3009,0.3,5,3,3,62.4,55.0,4.3,4.32,2.69,326.0
3010,0.31,5,6,5,62.0,55.0,4.35,4.38,2.7,1035.2507880735402
3011,0.46,3,6,4,62.2,58.0,4.95,4.99,3.09,1296.9779768882527
3012,0.4,5,4,8,62.2,55.0,4.73,4.76,2.95,2515.1923011554086
3013,0.3,5,6,4,61.5,55.0,4.3,4.34,2.66,511.2080354837217
3014,1.09,5,5,2,61.2,57.0,6.6,6.64,4.05,5683.505939304434
3015,0.71,3,6,3,63.1,58.0,5.65,5.69,3.58,2810.5318249225807
3016,0.97,5,4,2,61.6,56.0,6.31,6.39,3.91,4312.195950205878
3017,1.02,3,6,8,61.7,60.0,6.38,6.52,3.98,8088.013207943071
3018,0.42,4,7,2,60.0,61.0,4.89,4.85,2.92,460.64393447912926
3019,0.33,5,2,8,61.8,55.0,4.46,4.47,2.76,1380.6662966309887
3020,0.36,5,6,5,61.7,56.0,4.58,4.56,2.82,1372.1375945929883
3021,1.72,5,3,3,62.2,57.0,7.65,7.55,4.72,11332.441306682143
3022,0.37,5,3,7,62.0,53.0,4.63,4.66,2.88,1523.4317765697351
3023,0.71,5,7,4,61.2,55.0,5.74,5.78,3.53,4031.476538613358
3024,0.51,3,2,3,63.5,60.0,5.03,5.05,3.2,326.0
3025,0.3,5,6,4,62.1,55.0,4.28,4.32,2.67,479.41051173095366
3026,0.71,3,6,4,63.7,58.0,5.6,5.64,3.58,3304.9430587606316
3027,0.3,5,6,5,61.6,55.0,4.34,4.36,2.68,968.4936033942265
3028,0.97,2,5,3,60.1,65.0,6.46,6.36,3.85,4530.009493516737
3029,1.27,5,2,2,62.1,56.0,6.92,6.96,4.31,6328.826640627639
3030,1.57,5,2,4,61.5,56.0,7.56,7.49,4.63,10055.972377892454
3031,1.0,4,4,5,62.4,59.0,6.35,6.4,3.98,5836.955055065015
3032,0.42,5,7,6,62.5,57.0,4.8,4.77,2.99,2559.894519901774
3033,0.7,1,4,3,61.7,66.0,5.7,5.58,3.48,1675.7300129529153
3034,0.56,5,7,5,61.6,57.0,5.33,5.29,3.27,3183.2467632381126
3035,0.51,2,6,3,57.4,62.0,5.24,5.29,3.02,1255.1230032836393
3036,0.52,3,2,3,63.3,55.0,5.13,5.1,3.24,326.0
3037,0.39,4,4,7,59.9,59.0,4.73,4.75,2.84,1870.9704860956185
3038,1.7,3,3,4,63.3,57.0,7.59,7.54,4.79,11338.57896994748
3039,0.3,3,6,6,59.7,57.0,4.37,4.43,2.62,1307.546330075925
3040,1.08,5,3,3,62.7,57.0,6.48,6.51,4.07,5409.724462468261
3041,2.01,5,5,2,61.9,55.0,8.1,8.05,5.0,14291.895487302194
3042,0.55,5,1,4,62.6,57.0,5.21,5.17,3.25,658.1927858063955
3043,0.9,1,5,2,62.6,58.0,6.01,6.06,3.78,3523.966115710504
3044,0.9,5,2,5,62.4,57.0,6.17,6.21,3.86,4441.282370055748
3045,1.01,4,5,6,61.8,59.0,6.46,6.42,3.98,6720.482871913593
3046,0.51,3,3,4,60.1,59.8,5.14,5.19,3.1,828.4238453262435
3047,0.7,4,6,5,59.4,61.0,5.78,5.74,3.42,3936.442078193687
3048,0.7,1,3,3,66.0,56.0,5.5,5.53,3.64,1436.1166200779471
3049,0.34,5,2,3,60.2,57.0,4.54,4.5,2.72,326.0
3050,0.32,5,4,8,61.2,55.0,4.41,4.44,2.71,2011.9424980924282
3051,0.31,5,7,4,59.4,56.0,4.45,4.4,2.63,956.2460588666384
3052,0.41,4,6,3,61.4,56.0,4.81,4.77,2.94,614.9028322846207
3053,1.84,5,1,5,62.4,56.0,7.84,7.8,4.89,12826.581202935919
3054,0.9,3,2,4,63.2,56.0,6.15,6.09,3.87,3675.0152300934255
3055,1.0,5,6,4,61.6,57.0,6.44,6.38,3.95,6140.421282737343
3056,0.37,4,6,3,61.8,58.0,4.59,4.64,2.85,326.0
3057,1.53,5,5,5,61.5,59.0,7.38,7.46,4.56,11175.963054432865
3058,1.09,5,4,4,62.8,57.0,6.54,6.58,4.12,6281.009523127837
3059,1.04,4,5,2,62.8,55.0,6.48,6.41,4.05,5045.268266761597
3060,0.8,3,6,2,62.6,59.0,5.84,5.91,3.68,3131.3411484112708
3061,0.29,2,5,5,62.1,56.0,4.24,4.26,2.64,326.0
3062,1.21,5,5,1,62.0,56.0,6.84,6.8,4.23,6226.3047248084595
3063,2.01,3,1,4,61.1,59.0,8.04,8.07,4.92,13776.521499710954
3064,0.3,4,4,6,62.6,58.0,4.27,4.29,2.68,602.9872611510805
3065,1.01,1,3,4,64.5,60.0,6.3,6.25,4.05,4601.661747886295
3066,1.61,5,2,4,62.5,57.0,7.49,7.43,4.66,10438.919049824772
3067,1.19,3,7,2,61.1,58.0,6.84,6.88,4.19,6941.376092121843
3068,1.12,4,3,5,61.6,58.0,6.64,4.11,3.7,6571.576608343532
3069,1.7,2,3,3,63.9,56.0,7.61,7.53,4.84,10676.016526027608
3070,0.3,4,4,5,61.4,60.0,4.33,4.3,2.65,326.0
3071,1.51,2,1,2,58.1,64.0,7.53,7.57,4.39,7826.874276675526
3072,1.01,5,5,3,62.0,56.0,6.41,6.46,3.99,5446.411435358186
3073,0.31,4,4,5,61.2,60.0,4.39,4.37,2.68,326.0
3074,0.7,2,5,3,58.7,64.0,5.77,5.78,3.39,2361.271497480544
3075,0.9,3,3,5,63.0,62.0,6.09,6.0,3.81,4409.766840374112
3076,0.71,5,4,6,61.7,57.0,5.72,5.74,3.53,3987.089503930588
3077,0.34,2,6,2,63.1,56.0,4.46,4.51,2.83,326.0
3078,0.4,2,6,3,64.2,57.0,4.68,4.66,3.0,326.0
3079,0.34,5,6,6,62.4,55.0,4.47,4.51,2.79,1722.8113126868586
3080,0.31,3,3,3,62.3,55.0,4.34,4.36,2.71,326.0
3081,0.5,5,5,3,60.2,63.0,5.12,5.15,3.09,1031.6640131557974
3082,0.3,5,4,8,62.1,55.0,4.32,4.35,2.69,1800.567218393277
3083,1.33,5,3,3,60.1,57.0,7.14,7.2,4.31,7748.781960559801
3084,1.0,2,5,8,63.2,63.0,6.24,6.26,3.95,7345.1642959532155
3085,2.07,4,6,2,58.9,61.0,8.45,8.35,4.95,14930.467403796629
3086,0.36,5,7,4,61.1,57.0,4.62,4.58,2.81,1182.7584462468947
3087,1.25,4,2,4,62.2,57.0,6.92,6.84,4.28,6956.709883435734
3088,1.01,3,4,3,60.0,58.0,6.51,6.55,3.92,4909.313476861965
3089,1.54,3,4,8,59.4,60.0,7.55,7.61,4.5,12222.43184621174
3090,0.54,5,3,3,61.1,56.0,5.25,5.27,3.21,812.5792508084141
3091,1.07,5,3,4,61.8,56.0,6.52,6.55,4.04,5868.252525921972
3092,0.25,5,6,6,61.6,57.0,4.08,4.1,2.52,1102.9521199189658
3093,0.32,5,7,3,59.6,57.0,4.47,4.42,2.65,503.7329629461242
3094,0.35,3,6,4,60.2,60.0,4.54,4.57,2.74,578.1479316315376
3095,0.42,5,6,3,62.6,57.0,4.81,4.84,3.02,719.9383882883512
3096,1.11,3,3,2,59.0,59.0,6.79,6.82,4.02,4977.64175017524
3097,1.51,4,3,2,62.3,62.0,7.32,7.21,4.51,8595.505557109354
3098,1.01,2,5,4,65.2,57.0,6.19,6.23,4.05,5485.950276229489
3099,0.32,5,3,7,62.0,55.0,4.42,4.45,2.75,1114.14202709668
3100,0.33,5,2,7,62.2,54.0,4.43,4.45,2.76,899.6976727175113
3101,0.28,5,4,8,61.3,57.0,4.25,4.27,2.6,1659.0738627728033
3102,0.32,3,2,2,63.4,56.0,4.37,4.34,2.76,326.0
3103,0.73,5,6,5,61.4,55.0,5.8,5.82,3.57,4355.642017334344
3104,1.02,4,5,2,63.0,58.0,6.44,6.38,4.04,4769.842714891829
3105,1.51,5,6,2,62.9,57.0,7.29,7.23,4.57,9792.149870752666
